,problem_id,dp,constraints,machine_techniques,human_techniques,machine_solutions,correctness,follow_constraints,new_techniques,new_techniques_ratio,convergent_score,divergent_score,neogauge_score
837,1736A,1,['hashmap'],"['if statement', 'for loop']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'w', '1', 'l', 's', 'm', ',', '.', '2', 'c', '0', '[', ']', '!', '+', 'b', '-', '\r', '_', 'I', 'd', '*', '#', 'A', '>', 'k', 'j', '\t', 'x', 'y', 'h', '<', '/', ';', '{', 'z', 'v', '}', ""'"", '\\', 'N', '5', '""', '%', '&', 'q', '^', 'K', 'D', '3', 'T', 'B']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
    count_a = sum(a)
    count_b = sum(b)
    if count_a == count_b:
        print(0)
        return
    if count_a > count_b:
        a.sort()
        b.sort()
        count = 0
        for i in range(n):
            if a[i] == 1 and b[i] == 0:
                count += 1
        print(count)
    else:
        count = 0
        for i in range(n):
            if a[i] == 0 and b[i] == 1:
                count += 1
        print(count)
",False,True,2,1.0,0.0,1.0,0.0
838,1736A,2,"['hashmap', 'if statement']","['if statement', 'for loop']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'w', '1', 'l', 's', 'm', ',', '.', '2', 'c', '0', '[', ']', '!', '+', 'b', '-', '\r', '_', 'I', 'd', '*', '#', 'A', '>', 'k', 'j', '\t', 'x', 'y', 'h', '<', '/', ';', '{', 'z', 'v', '}', ""'"", '\\', 'N', '5', '""', '%', '&', 'q', '^', 'K', 'D', '3', 'T', 'B']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
    cnt = sum(abs(a[i] - b[i]) for i in range(n))
    cnt -= sum((a[i] == 0 and b[i] == 1) or (a[i] == 1 and b[i] == 0) for i in range(n))
    print(cnt)
",False,False,2,1.0,0.0,1.0,0.0
839,1736A,3,"['hashmap', 'if statement', 'for loop']","['if statement', 'for loop', 'misc']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'w', '1', 'l', 's', 'm', ',', '.', '2', 'c', '0', '[', ']', '!', '+', 'b', '-', '\r', '_', 'I', 'd', '*', '#', 'A', '>', 'k', 'j', '\t', 'x', 'y', 'h', '<', '/', ';', '{', 'z', 'v', '}', ""'"", '\\', 'N', '5', '""', '%', '&', 'q', '^', 'K', 'D', '3', 'T', 'B']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
    cnt = sum(1 for i in range(n) if a[i]!= b[i])
    cnt += abs(sum(a) - sum(b))
    print(cnt)
",False,False,3,1.0,0.0,1.0,0.0
840,1736A,4,"['hashmap', 'if statement', 'for loop', 'while loop']","['if statement', 'for loop', 'tuple', 'misc']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'w', '1', 'l', 's', 'm', ',', '.', '2', 'c', '0', '[', ']', '!', '+', 'b', '-', '\r', '_', 'I', 'd', '*', '#', 'A', '>', 'k', 'j', '\t', 'x', 'y', 'h', '<', '/', ';', '{', 'z', 'v', '}', ""'"", '\\', 'N', '5', '""', '%', '&', 'q', '^', 'K', 'D', '3', 'T', 'B']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
    cnt = sum(1 for i in range(n) if a[i]!= b[i])
    cnt += sum(1 for i in range(n) if a[i]!= b[i] and a[i] == b[(i+1)%n])
    print(cnt)
",False,False,4,1.0,0.0,1.0,0.0
841,1736A,5,"['hashmap', 'if statement', 'for loop', 'while loop', 'recursion']","['if statement', 'for loop', 'tuple', 'hashmap']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', 'w', '1', 'l', 's', 'm', ',', '.', '2', 'c', '0', '[', ']', '!', '+', 'b', '-', '\r', '_', 'I', 'd', '*', '#', 'A', '>', 'k', 'j', '\t', 'x', 'y', 'h', '<', '/', ';', '{', 'z', 'v', '}', ""'"", '\\', 'N', '5', '""', '%', '&', 'q', '^', 'K', 'D', '3', 'T', 'B']","import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    b = list(map(int, input().split()))
    count = 0
    for i in range(n):
        if a[i]!= b[i]:
            count += 1
    count = min(count, 1 + sum(abs(x - y) for x, y in zip(a, b)))
    print(count)
",False,False,4,1.0,0.0,1.0,0.0
842,1735A,0,['this is the og problem'],"['if statement', 'for loop']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '/', '3', '-', '2', '0', ',', 'c', 'd', '\t', 'k', '_', '1', 'M', '6', 's', ';', 'm', 'h', 'q', '[', ']', 'w', 'l', 'x', ""'"", '.', 'T', '*']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n = int(input())
        if n % 3 == 0:
            print(0)
        else:
            print((n // 3) - 1)
",False,True,2,1.0,0.0,1.0,0.0
843,1735A,1,['for loop'],['if statement'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '/', '3', '-', '2', '0', ',', 'c', 'd', '\t', 'k', '_', '1', 'M', '6', 's', ';', 'm', 'h', 'q', '[', ']', 'w', 'l', 'x', ""'"", '.', 'T', '*']","import math

def solve():
    n = int(input())
    if n % 3 == 0:
        print(0)
    else:
        print((n // 3 - 1) // 2)
",True,True,1,1.0,1.0,1.0,1.0
844,1735A,2,"['for loop', 'recursion']",['if statement'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '/', '3', '-', '2', '0', ',', 'c', 'd', '\t', 'k', '_', '1', 'M', '6', 's', ';', 'm', 'h', 'q', '[', ']', 'w', 'l', 'x', ""'"", '.', 'T', '*']","import sys

def solve():
    n = int(input())
    if n % 3 == 0:
        print(0)
    else:
        print((n // 3 - 1) // 2)
",True,True,1,1.0,1.0,1.0,1.0
845,1735A,3,"['for loop', 'recursion', 'while loop']","['if statement', 'misc']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '/', '3', '-', '2', '0', ',', 'c', 'd', '\t', 'k', '_', '1', 'M', '6', 's', ';', 'm', 'h', 'q', '[', ']', 'w', 'l', 'x', ""'"", '.', 'T', '*']","import sys

def solve():
    n = int(input())
    if n % 3 == 0:
        print(0)
    else:
        print((n // 3 - 1) // 2)
",True,True,2,1.0,1.0,1.0,1.0
846,1735A,4,"['for loop', 'recursion', 'while loop', 'if statement']",['if statement'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '/', '3', '-', '2', '0', ',', 'c', 'd', '\t', 'k', '_', '1', 'M', '6', 's', ';', 'm', 'h', 'q', '[', ']', 'w', 'l', 'x', ""'"", '.', 'T', '*']","import math

def solve():
    n = int(input())
    if n % 3 == 0:
        print(0)
    else:
        print((n // 3 - 1) // 2)
",True,False,1,1.0,0.0,1.0,0.0
847,1735A,5,"['for loop', 'recursion', 'while loop', 'if statement', 'dictionary']",['if statement'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '/', '3', '-', '2', '0', ',', 'c', 'd', '\t', 'k', '_', '1', 'M', '6', 's', ';', 'm', 'h', 'q', '[', ']', 'w', 'l', 'x', ""'"", '.', 'T', '*']","import sys

def solve():
    n = int(input())
    if n % 3 == 0:
        print(0)
    else:
        print((n - 6) // 3)
",True,False,1,1.0,0.0,1.0,0.0
848,1734B,0,['this is the og problem'],"['for loop', 'if statement', 'matrix operation', 'misc']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', '>', '0', ':', ' ', '-', '1', 'r', 'f', 'o', 'a', 'g', '2', ',', '+', 'd', '""', '*', '[', ']', '#', 'c', '<', 's', 'm', ';', '{', '\t', 'T', 'j', '}', '_', ""'"", '\\', 'b', '/', '.', 'v', '|', '5', 'y', '%', '&', '?', 'x']","import sys

def solve():
    n = int(input())
    for i in range(1, n + 1):
        for j in range(1, i + 1):
            if i == 1 or j == 1 or j == i:
                print(1, end=' ')
            else:
                print(0, end=' ')
        print()
",False,True,4,1.0,0.0,1.0,0.0
849,1734B,1,['if statement'],"['if statement', 'for loop']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', '>', '0', ':', ' ', '-', '1', 'r', 'f', 'o', 'a', 'g', '2', ',', '+', 'd', '""', '*', '[', ']', '#', 'c', '<', 's', 'm', ';', '{', '\t', 'T', 'j', '}', '_', ""'"", '\\', 'b', '/', '.', 'v', '|', '5', 'y', '%', '&', '?', 'x']","import sys

def solve():
    n = int(input())
    for i in range(1, n + 1):
        for j in range(1, i + 1):
            if i % 2 == 1:
                print(1, end=' ')
            else:
                if j % 2 == 1:
                    print(1, end=' ')
                else:
                    print(0, end=' ')
        print()
",False,False,2,1.0,0.0,1.0,0.0
850,1734B,2,"['if statement', 'matrix operation']","['for loop', 'if statement']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', '>', '0', ':', ' ', '-', '1', 'r', 'f', 'o', 'a', 'g', '2', ',', '+', 'd', '""', '*', '[', ']', '#', 'c', '<', 's', 'm', ';', '{', '\t', 'T', 'j', '}', '_', ""'"", '\\', 'b', '/', '.', 'v', '|', '5', 'y', '%', '&', '?', 'x']","import sys

def solve():
    n = int(input())
    for i in range(1, n + 1):
        for j in range(i):
            if i == 1 or j == 0 or j == i - 1:
                print(1, end=' ')
            else:
                print(0, end=' ')
        print()
",False,False,2,1.0,0.0,1.0,0.0
851,1734B,3,"['if statement', 'matrix operation', 'for loop']","['for loop', 'if statement']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', '>', '0', ':', ' ', '-', '1', 'r', 'f', 'o', 'a', 'g', '2', ',', '+', 'd', '""', '*', '[', ']', '#', 'c', '<', 's', 'm', ';', '{', '\t', 'T', 'j', '}', '_', ""'"", '\\', 'b', '/', '.', 'v', '|', '5', 'y', '%', '&', '?', 'x']","import sys

def solve():
    n = int(input())
    for i in range(1, n + 1):
        for j in range(1, i + 1):
            if i == j or j == 1:
                print(1, end=' ')
            else:
                print(0, end=' ')
        print()
",False,False,2,1.0,0.0,1.0,0.0
852,1734B,4,"['if statement', 'matrix operation', 'for loop', 'while loop']","['for loop', 'if statement', 'matrix operation']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', '>', '0', ':', ' ', '-', '1', 'r', 'f', 'o', 'a', 'g', '2', ',', '+', 'd', '""', '*', '[', ']', '#', 'c', '<', 's', 'm', ';', '{', '\t', 'T', 'j', '}', '_', ""'"", '\\', 'b', '/', '.', 'v', '|', '5', 'y', '%', '&', '?', 'x']","import sys

def solve():
    n = int(input())
    for i in range(1, n + 1):
        for j in range(1, i + 1):
            if i % 2 == 1:
                print(1, end=' ')
            else:
                if j % 2 == 1:
                    print(1, end=' ')
                else:
                    print(0, end=' ')
        print()
",False,False,3,1.0,0.0,1.0,0.0
853,1734A,0,['this is the og problem'],"['for loop', 'dictionary', 'sorting', 'hashmap', 'if statement', 'tuple']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', '.', 's', ':', '\r', '\n', '=', 'l', 'm', ',', '1', '0', '-', '2', 'x', '[', '+', ']', '>', 'd', '9', '7', 'w', 'h', '!', 'z', 'b', 'v', 'k', '<', '\t', '*', '#', ""'"", 'c', '/', ';', '{', 'I', 'N', 'T', 'M', 'A', 'X', '}', '\\', '&', 'j', '""', 'y', '3']","import sys
from collections import Counter

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    cnt = Counter(a)
    ans = float('inf')
    for i in range(1, n - 1):
        ans = min(ans, max(a[i - 1], a[i + 1]) - min(a[i - 1], a[i + 1]) + (a[i] - min(a[i - 1], a[i + 1]) + 1) * (cnt[a[i]] - 1))
    print(ans)
",False,True,6,1.0,0.0,1.0,0.0
854,1734A,1,['dictionary'],"['for loop', 'if statement', 'sorting']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', '.', 's', ':', '\r', '\n', '=', 'l', 'm', ',', '1', '0', '-', '2', 'x', '[', '+', ']', '>', 'd', '9', '7', 'w', 'h', '!', 'z', 'b', 'v', 'k', '<', '\t', '*', '#', ""'"", 'c', '/', ';', '{', 'I', 'N', 'T', 'M', 'A', 'X', '}', '\\', '&', 'j', '""', 'y', '3']","import sys
import math
import bisect
import collections
import itertools
import functools
import operator
import heapq
from typing import List

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    min_diff = float('inf')
    for i in range(n - 2):
        diff = a[i + 2] - a[i]
        min_diff = min(min_diff, diff)
    print(min_diff)
",False,True,3,1.0,0.0,1.0,0.0
855,1734A,2,"['dictionary', 'matrix operation']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', '.', 's', ':', '\r', '\n', '=', 'l', 'm', ',', '1', '0', '-', '2', 'x', '[', '+', ']', '>', 'd', '9', '7', 'w', 'h', '!', 'z', 'b', 'v', 'k', '<', '\t', '*', '#', ""'"", 'c', '/', ';', '{', 'I', 'N', 'T', 'M', 'A', 'X', '}', '\\', '&', 'j', '""', 'y', '3']","import sys
import math
import bisect
import heapq
from collections import deque
from functools import lru_cache
from typing import List

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    ans = float('inf')
    for i in range(n - 2):
        for j in range(i + 1, n - 1):
            diff = a[j] - a[i]
            left, right = i + 1, j - 1
            while left <= right:
                mid = (left + right) // 2
                if a[j] - a[mid] <= diff:
                    left = mid + 1
                else:
                    right = mid - 1
            ans = min(ans, max(0, max(a[j] - a[left], a[j] - a[i], a[j] - a[right]) - diff))
    print(ans)
",False,True,1,1.0,0.0,1.0,0.0
856,1734A,3,"['dictionary', 'matrix operation', 'if statement']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', '.', 's', ':', '\r', '\n', '=', 'l', 'm', ',', '1', '0', '-', '2', 'x', '[', '+', ']', '>', 'd', '9', '7', 'w', 'h', '!', 'z', 'b', 'v', 'k', '<', '\t', '*', '#', ""'"", 'c', '/', ';', '{', 'I', 'N', 'T', 'M', 'A', 'X', '}', '\\', '&', 'j', '""', 'y', '3']","import sys
import math

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    min_val = min(a[1:])
    max_val = max(a[1:])
    min_diff = float('inf')
    for i in range(1, n - 1):
        diff = max_val - a[i]
        min_diff = min(min_diff, diff)
    for i in range(1, n - 1):
        diff = a[i] - min_val
        min_diff = min(min_diff, diff)
    print(min_diff)
",False,True,1,1.0,0.0,1.0,0.0
857,1734A,4,"['dictionary', 'matrix operation', 'if statement', 'for loop']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', '.', 's', ':', '\r', '\n', '=', 'l', 'm', ',', '1', '0', '-', '2', 'x', '[', '+', ']', '>', 'd', '9', '7', 'w', 'h', '!', 'z', 'b', 'v', 'k', '<', '\t', '*', '#', ""'"", 'c', '/', ';', '{', 'I', 'N', 'T', 'M', 'A', 'X', '}', '\\', '&', 'j', '""', 'y', '3']","import sys
import math
import bisect

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    a.sort()
    min_diff = float('inf')
    for i in range(n - 2):
        diff = a[i + 1] - a[i]
        min_diff = min(min_diff, diff)
    for i in range(n - 2):
        for j in range(i + 1, n - 1):
            diff = a[j + 1] - a[i]
            if diff % 2 == 0:
                min_diff = min(min_diff, diff // 2)
            else:
                min_diff = min(min_diff, (diff + 1) // 2)
    print(min_diff)
",False,False,1,1.0,0.0,1.0,0.0
858,1733A,0,['this is the og problem'],['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', ',', 'k', '=', 'm', '.', 's', 'l', '[', '0', ']', '*', '%', 'x', '\r', '1', 'j', 'd', '+', '\t', 'c', 'b', 'v', '#', '<', '/', 'h', '>', ';', '{', 'w', '-', '}', 'z', 'R', ""'"", 'T', 'y']","import sys

def solve():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        a = list(map(int, input().split()))
        max_sum = 0
        for i in range(k):
            max_sum = max(max_sum, sum(sorted(a[i::k])[-k + i + 1:]))
        print(max_sum)
",False,True,1,1.0,0.0,1.0,0.0
859,1733A,1,['misc'],"['for loop', 'dictionary', 'hashmap']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', ',', 'k', '=', 'm', '.', 's', 'l', '[', '0', ']', '*', '%', 'x', '\r', '1', 'j', 'd', '+', '\t', 'c', 'b', 'v', '#', '<', '/', 'h', '>', ';', '{', 'w', '-', '}', 'z', 'R', ""'"", 'T', 'y']","import sys
from collections import defaultdict

def solve():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        a = list(map(int, input().split()))
        max_sum = 0
        freq = defaultdict(int)
        for i in range(n):
            freq[i % k] = max(freq[i % k], a[i])
        for i in range(k):
            max_sum += freq[i]
        print(max_sum)
",True,True,3,1.0,1.0,1.0,1.0
860,1733A,2,"['misc', 'for loop']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', ',', 'k', '=', 'm', '.', 's', 'l', '[', '0', ']', '*', '%', 'x', '\r', '1', 'j', 'd', '+', '\t', 'c', 'b', 'v', '#', '<', '/', 'h', '>', ';', '{', 'w', '-', '}', 'z', 'R', ""'"", 'T', 'y']","import sys
import math
from collections import defaultdict
from bisect import bisect_left, bisect_right
from heapq import heapify, heappop, heappush
from itertools import permutations, combinations, accumulate
from collections import Counter, deque
from functools import lru_cache, reduce
from typing import List

def solve():
    n, k = map(int, input().split())
    a = list(map(int, input().split()))
    a = [0] + a
    ans = 0
    for i in range(1, k + 1):
        ans = max(ans, sum(sorted(a[i + j * k:i + (j + 1) * k] for j in range((n - i) // k + 1))[::-1][:k])
    print(ans)
",False,False,1,1.0,0.0,1.0,0.0
861,1733A,3,"['misc', 'for loop', 'if statement']","['for loop', 'dictionary', 'if statement']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', ',', 'k', '=', 'm', '.', 's', 'l', '[', '0', ']', '*', '%', 'x', '\r', '1', 'j', 'd', '+', '\t', 'c', 'b', 'v', '#', '<', '/', 'h', '>', ';', '{', 'w', '-', '}', 'z', 'R', ""'"", 'T', 'y']","import sys
import math
from collections import defaultdict

def solve():
    n, k = map(int, input().split())
    a = list(map(int, input().split()))
    a = [0] + a
    prefix_sum = [0] * (n + 1)
    for i in range(1, n + 1):
        prefix_sum[i] = prefix_sum[i - 1] + a[i]
    max_sum = 0
    for i in range(1, k + 1):
        max_sum = max(max_sum, max(prefix_sum[i + k - 1] - prefix_sum[max(0, i - 1)], prefix_sum[i + k - 1]))
    print(max_sum)
",False,False,3,1.0,0.0,1.0,0.0
862,1733A,4,"['misc', 'for loop', 'if statement', 'recursion']",['for loop'],"['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', ',', 'k', '=', 'm', '.', 's', 'l', '[', '0', ']', '*', '%', 'x', '\r', '1', 'j', 'd', '+', '\t', 'c', 'b', 'v', '#', '<', '/', 'h', '>', ';', '{', 'w', '-', '}', 'z', 'R', ""'"", 'T', 'y']","import sys
import heapq

def solve():
    n, k = map(int, input().split())
    a = list(map(int, input().split()))
    a = [0] + a
    max_heap = [0] * k
    for i in range(1, k + 1):
        max_heap[i % k] = a[i]
    for i in range(k + 1, n + 1):
        if a[i] > max_heap[i % k]:
            max_heap[i % k] = a[i]
            heapq.heapify(max_heap)
    return sum(max_heap)
",False,False,1,1.0,0.0,1.0,0.0
863,1733A,5,"['misc', 'for loop', 'if statement', 'recursion', 'queue']","['for loop', 'if statement', 'heap']","['f', 'o', 'r', ' ', '_', 'i', 'n', 'a', 'g', 'e', '(', 't', 'p', 'u', ')', ':', '\n', ',', 'k', '=', 'm', '.', 's', 'l', '[', '0', ']', '*', '%', 'x', '\r', '1', 'j', 'd', '+', '\t', 'c', 'b', 'v', '#', '<', '/', 'h', '>', ';', '{', 'w', '-', '}', 'z', 'R', ""'"", 'T', 'y']","import sys
import heapq

def solve():
    t = int(input())
    for _ in range(t):
        n, k = map(int, input().split())
        a = list(map(int, input().split()))
        b = [0] * k
        for i in range(n):
            b[i % k] = max(b[i % k], a[i])
        print(sum(b))
",True,False,3,1.0,0.0,1.0,0.0
864,1731A,0,['this is the og problem'],"['if statement', 'for loop']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '[', 'c', '.', 's', 'l', ']', 'm', '1', '*', '+', '-', '2', '0', ',', ';', 'k', 'z', '_', 'b', 'd', '{', '}', 'x', 'h', 'L', 'X', '""', 'j', '!', 'T', 'w', '>', 'v', '#', 'y', 'N', ""'""]","import math
import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    product = 1
    for num in a:
        product *= num
    ans = 1
    for num in a:
        if num!= 1:
            ans += 1
            product //= num
    print(2022 * (ans + product))
",False,True,2,1.0,0.0,1.0,0.0
865,1731A,1,['for loop'],['for loop'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '[', 'c', '.', 's', 'l', ']', 'm', '1', '*', '+', '-', '2', '0', ',', ';', 'k', 'z', '_', 'b', 'd', '{', '}', 'x', 'h', 'L', 'X', '""', 'j', '!', 'T', 'w', '>', 'v', '#', 'y', 'N', ""'""]","import math
import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    product = 1
    for num in a:
        product *= num
    ans = 1
    for num in a:
        if product % num == 0:
            ans += 1
            product //= num
    print(2022 * ans)
",False,False,1,1.0,0.0,1.0,0.0
866,1731A,2,"['for loop', 'recursion']",['for loop'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '[', 'c', '.', 's', 'l', ']', 'm', '1', '*', '+', '-', '2', '0', ',', ';', 'k', 'z', '_', 'b', 'd', '{', '}', 'x', 'h', 'L', 'X', '""', 'j', '!', 'T', 'w', '>', 'v', '#', 'y', 'N', ""'""]","import math
import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    product = 1
    for num in a:
        product *= num
    ans = 1
    for num in a:
        ans += product // num
    print(2022 * ans)
",False,False,1,1.0,0.0,1.0,0.0
867,1731A,3,"['for loop', 'recursion', 'dictionary']","['for loop', 'if statement', 'break statement']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '[', 'c', '.', 's', 'l', ']', 'm', '1', '*', '+', '-', '2', '0', ',', ';', 'k', 'z', '_', 'b', 'd', '{', '}', 'x', 'h', 'L', 'X', '""', 'j', '!', 'T', 'w', '>', 'v', '#', 'y', 'N', ""'""]","import math
import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    ans = 1
    for i in range(n):
        ans *= a[i]
    for i in range(n):
        for j in range(i + 1, n):
            if ans % (a[i] * a[j]) == 0:
                ans = ans // (a[i] * a[j]) + a[i] + a[j]
                break
    print(2022 * ans)
",False,False,3,1.0,0.0,1.0,0.0
868,1731A,4,"['for loop', 'recursion', 'dictionary', 'while loop']","['for loop', 'if statement', 'break statement']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '[', 'c', '.', 's', 'l', ']', 'm', '1', '*', '+', '-', '2', '0', ',', ';', 'k', 'z', '_', 'b', 'd', '{', '}', 'x', 'h', 'L', 'X', '""', 'j', '!', 'T', 'w', '>', 'v', '#', 'y', 'N', ""'""]","import math
import sys

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    ans = 1
    for i in range(n):
        ans *= a[i]
    for i in range(n):
        for j in range(i + 1, n):
            if a[i] * a[j] == ans:
                a[i] = 1
                a[j] = ans
                ans = sum(a)
                break
        if ans!= sum(a):
            break
    print(2022 * ans)
",False,False,3,1.0,0.0,1.0,0.0
869,1731A,5,"['for loop', 'recursion', 'dictionary', 'while loop', 'hashmap']",['for loop'],"['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'f', 'o', 'r', ' ', 'a', 'g', 'e', ':', '[', 'c', '.', 's', 'l', ']', 'm', '1', '*', '+', '-', '2', '0', ',', ';', 'k', 'z', '_', 'b', 'd', '{', '}', 'x', 'h', 'L', 'X', '""', 'j', '!', 'T', 'w', '>', 'v', '#', 'y', 'N', ""'""]","import sys
import math

def solve():
    n = int(input())
    a = list(map(int, input().split()))
    ans = 1
    for i in range(n):
        ans *= a[i]
    for i in range(n):
        for j in range(i + 1, n):
            if a[i] * a[j] == ans:
                a[i] = 1
                a[j] = ans
                ans = 1
                for k in range(n):
                    ans *= a[k]
                break
        if ans == 1:
            break
    print(2022 * (sum(a) + n - 1))
",False,False,1,1.0,0.0,1.0,0.0
870,1730A,0,['this is the og problem'],"['for loop', 'dictionary', 'hashmap']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', ' ', ':', '-', '1', ',', 'c', 'm', 'a', '.', 's', 'r', '[', 'f', 'o', ']', '{', '}', 'g', '0', '+', '#', 'd', '<', 'b', '/', '>', ';', 'x', ""'"", '\\', '4', '_', 'C', 'A', 'N', 'S', '2', 'y', 'k', '\t', '""', 'z', '*', 'v', 'q', 'R', '7', '3']","import sys
from collections import defaultdict

def solve():
    t = int(input())
    for _ in range(t):
        n, c = map(int, input().split())
        a = list(map(int, input().split()))
        freq = defaultdict(int)
        for num in a:
            freq[num] += 1
        cost = 0
        for count in freq.values():
            cost += min(count, c)
        print(cost)
",True,True,3,1.0,1.0,1.0,1.0
871,1730A,1,['hashmap'],"['if statement', 'for loop', 'tuple', 'sorting']","['t', '=', 'i', 'n', '(', 'p', 'u', ')', '\r', '\n', 'w', 'h', 'l', 'e', ' ', ':', '-', '1', ',', 'c', 'm', 'a', '.', 's', 'r', '[', 'f', 'o', ']', '{', '}', 'g', '0', '+', '#', 'd', '<', 'b', '/', '>', ';', 'x', ""'"", '\\', '4', '_', 'C', 'A', 'N', 'S', '2', 'y', 'k', '\t', '""', 'z', '*', 'v', 'q', 'R', '7', '3']","import sys

def solve():
    n, c = map(int, input().split())
    a = list(map(int, input().split()))
    a.sort()
    ans = 0
    count = 1
    for i in range(1, n):
        if a[i] == a[i - 1]:
            count += 1
        else:
            ans += min(count, c)
            count = 1
    ans += min(count, c)
    print(ans)
",False,True,4,1.0,0.0,1.0,0.0
